title_length,text_length,sentiment_score,sentiment_label
13,468,0.0,neutral
8,178,0.2023,positive
11,70,0.4404,positive
12,385,0.0,neutral
11,1160,-0.8689,negative
10,402,0.0772,positive
13,413,0.0,neutral
8,328,0.0,neutral
7,418,-0.34,negative
10,257,0.0,neutral
10,586,0.5423,positive
10,247,0.0,neutral
10,303,0.2263,positive
9,214,-0.4404,negative
11,472,-0.7655,negative
10,285,0.34,positive
12,665,-0.5994,negative
10,475,-0.2263,negative
12,104,-0.5994,negative
11,307,0.34,positive
9,622,0.0,neutral
14,567,-0.9022,negative
10,114,-0.3612,negative
9,362,0.0,neutral
9,269,0.1027,positive
7,502,0.4019,positive
13,1104,0.5423,positive
8,409,-0.6369,negative
10,221,-0.3412,negative
9,63,-0.34,negative
9,66,0.3182,positive
14,68,-0.296,negative
9,90,-0.3612,negative
11,465,-0.0516,negative
10,457,0.0,neutral
8,107,0.0,neutral
11,82,-0.6908,negative
9,571,-0.296,negative
8,731,-0.0258,neutral
9,1086,0.0,neutral
9,574,0.3182,positive
10,303,-0.4019,negative
7,792,0.0,neutral
10,433,0.0,neutral
8,563,0.0,neutral
11,582,0.4391,positive
8,448,-0.0516,negative
10,421,-0.4215,negative
10,399,0.0,neutral
11,356,-0.7906,negative
10,1550,0.0,neutral
11,79,-0.4939,negative
10,326,0.0,neutral
14,471,0.0,neutral
9,57,0.0,neutral
11,675,0.5106,positive
8,665,-0.7003,negative
10,305,0.3612,positive
8,199,0.0,neutral
10,595,-0.296,negative
6,1095,0.0,neutral
11,282,-0.296,negative
14,1009,0.802,positive
8,64,0.128,positive
10,738,0.0,neutral
9,74,-0.6705,negative
11,90,0.0,neutral
9,61,-0.34,negative
9,565,0.4767,positive
9,257,0.0,neutral
6,470,-0.4215,negative
10,445,-0.1027,negative
8,272,0.0,neutral
11,93,-0.2235,negative
7,418,-0.34,negative
10,307,0.3612,positive
9,81,-0.34,negative
8,478,-0.25,negative
9,421,-0.1531,negative
8,242,-0.4767,negative
9,663,0.4215,positive
8,96,0.0,neutral
8,194,0.6369,positive
12,882,-0.4767,negative
13,138,0.0,neutral
11,938,-0.6597,negative
11,535,0.0,neutral
9,45,-0.2023,negative
13,730,-0.5106,negative
12,119,0.0,neutral
11,31,0.0,neutral
9,159,-0.2732,negative
9,369,-0.3818,negative
9,95,0.4215,positive
9,425,-0.5106,negative
9,458,0.2732,positive
10,108,0.0,neutral
7,448,-0.2263,negative
14,124,0.0762,positive
10,95,-0.296,negative
10,314,-0.128,negative
8,161,-0.1027,negative
12,67,0.3818,positive
12,72,-0.0516,negative
10,461,0.0,neutral
10,127,0.4215,positive
9,191,0.0,neutral
15,74,0.0,neutral
9,210,0.0,neutral
11,99,0.4019,positive
13,124,0.0,neutral
11,125,0.4939,positive
11,63,-0.5719,negative
13,131,0.6908,positive
14,104,0.7269,positive
12,163,0.3612,positive
11,109,-0.3818,negative
13,74,0.7506,positive
10,89,0.0,neutral
11,145,0.0,neutral
15,74,0.0,neutral
11,492,-0.4767,negative
11,340,0.0,neutral
11,411,0.0,neutral
7,679,0.0,neutral
10,75,0.0,neutral
10,108,0.4019,positive
8,120,-0.25,negative
10,923,0.0516,positive
9,1210,0.0,neutral
12,142,0.0,neutral
10,158,-0.34,negative
11,366,-0.4767,negative
7,707,-0.7269,negative
7,263,-0.3182,negative
9,557,-0.0516,negative
8,735,0.4404,positive
8,572,0.4019,positive
11,424,0.0,neutral
12,458,-0.802,negative
5,512,0.0,neutral
8,330,0.0772,positive
11,132,-0.5574,negative
11,1176,-0.4019,negative
8,458,-0.4588,negative
12,72,0.0,neutral
11,246,-0.7269,negative
11,384,0.0,neutral
9,796,0.0,neutral
8,384,0.0,neutral
8,556,0.0,neutral
9,88,-0.4019,negative
14,71,0.0,neutral
10,1067,0.0,neutral
10,297,-0.2263,negative
9,121,0.0,neutral
11,497,0.4019,positive
10,765,-0.0516,negative
8,404,0.0,neutral
8,410,0.296,positive
8,294,0.0,neutral
8,68,0.0,neutral
14,120,-0.5719,negative
11,440,0.0,neutral
16,83,-0.34,negative
9,422,0.0,neutral
9,261,-0.6908,negative
8,77,0.0,neutral
10,153,-0.3182,negative
10,579,-0.3612,negative
10,59,-0.6369,negative
11,82,-0.5574,negative
11,93,0.0,neutral
12,583,-0.296,negative
9,140,0.0,neutral
7,552,0.0,neutral
9,255,-0.5106,negative
10,505,0.836,positive
11,1109,-0.5859,negative
9,216,0.0,neutral
10,956,0.0,neutral
7,918,0.3818,positive
10,363,-0.5574,negative
7,362,0.5719,positive
9,64,0.0,neutral
8,279,-0.34,negative
8,452,0.0,neutral
10,209,0.5106,positive
11,490,0.0,neutral
9,181,-0.0516,negative
13,442,0.34,positive
7,428,-0.34,negative
11,311,-0.4939,negative
10,426,0.0,neutral
11,146,0.0,neutral
10,258,0.5859,positive
10,125,-0.6124,negative
9,41,0.0,neutral
10,565,0.0,neutral
9,44,-0.3252,negative
12,40,-0.0516,negative
10,62,-0.6808,negative
8,449,0.0,neutral
11,239,-0.5719,negative
10,443,-0.25,negative
7,185,-0.34,negative
11,547,0.25,positive
8,126,-0.296,negative
12,76,0.6249,positive
10,152,0.2263,positive
10,182,-0.2732,negative
9,211,0.0,neutral
9,99,-0.0772,negative
9,580,-0.4019,negative
11,430,-0.4767,negative
7,298,0.0,neutral
10,65,0.0,neutral
8,429,-0.3182,negative
8,1032,0.128,positive
11,274,0.6597,positive
9,194,0.0,neutral
13,219,0.5423,positive
9,84,0.296,positive
11,293,0.0,neutral
12,217,-0.4404,negative
12,81,0.0,neutral
10,75,-0.4404,negative
10,67,0.1027,positive
9,740,-0.0772,negative
7,464,-0.3818,negative
9,461,-0.4215,negative
10,212,-0.25,negative
12,128,-0.5106,negative
9,402,-0.0258,neutral
10,493,-0.5423,negative
11,392,0.4019,positive
10,65,-0.5106,negative
9,275,0.0,neutral
12,100,0.2732,positive
9,73,0.0,neutral
14,417,0.0,neutral
10,436,-0.34,negative
9,651,0.0,neutral
7,73,0.4019,positive
12,470,0.128,positive
9,326,-0.4215,negative
11,698,0.0,neutral
9,593,-0.4404,negative
9,1334,0.0,neutral
11,202,-0.34,negative
9,313,-0.296,negative
9,367,0.34,positive
10,653,0.2263,positive
7,307,0.2023,positive
9,61,-0.4939,negative
9,76,0.3612,positive
8,227,0.0,neutral
10,127,-0.3612,negative
9,327,-0.5994,negative
8,404,-0.1027,negative
10,73,-0.3182,negative
10,284,-0.765,negative
11,457,0.0,neutral
11,145,-0.2263,negative
11,133,0.0,neutral
8,182,0.0,neutral
9,461,-0.34,negative
12,355,-0.872,negative
13,211,-0.3182,negative
6,62,0.0,neutral
10,588,-0.3182,negative
11,588,0.0,neutral
7,121,-0.3818,negative
11,67,0.0,neutral
7,99,-0.1779,negative
8,82,0.0,neutral
13,416,0.0,neutral
13,86,0.0,neutral
14,949,-0.296,negative
9,219,-0.5106,negative
11,102,0.0,neutral
11,83,0.5423,positive
14,59,0.0,neutral
13,76,-0.2263,negative
9,79,-0.0258,neutral
10,197,0.0,neutral
7,1277,0.0,neutral
7,89,0.0,neutral
10,81,-0.0516,negative
12,40,-0.4939,negative
8,143,-0.5106,negative
12,121,0.0258,neutral
13,351,0.5423,positive
7,264,-0.3612,negative
9,904,-0.7783,negative
11,284,0.0,neutral
8,781,0.0,neutral
10,445,0.0,neutral
12,464,0.2732,positive
10,259,0.0,neutral
13,312,-0.5574,negative
10,757,0.0,neutral
11,768,0.4588,positive
11,113,0.0,neutral
8,357,0.0,neutral
8,779,-0.1779,negative
13,84,-0.296,negative
7,783,0.0,neutral
12,482,0.5423,positive
11,279,0.0,neutral
9,56,0.0,neutral
9,525,-0.2263,negative
9,566,-0.3612,negative
10,413,0.0,neutral
11,798,-0.3612,negative
12,292,0.4404,positive
10,469,-0.6705,negative
8,954,0.0,neutral
8,357,-0.25,negative
11,484,-0.296,negative
11,108,0.0,neutral
7,675,0.0,neutral
11,291,-0.3818,negative
10,307,-0.128,negative
9,574,0.2732,positive
9,694,-0.3182,negative
12,172,0.0,neutral
8,314,0.7184,positive
9,218,-0.802,negative
11,283,-0.4939,negative
9,574,0.0,neutral
10,234,0.0,neutral
10,61,-0.3818,negative
8,442,0.0,neutral
15,104,0.0,neutral
11,216,-0.8481,negative
12,299,-0.7845,negative
12,201,-0.1027,negative
10,562,-0.2732,negative
12,106,0.4215,positive
14,87,-0.1027,negative
7,266,0.5423,positive
11,320,0.0516,positive
9,159,0.5994,positive
14,827,0.0,neutral
16,117,0.34,positive
14,496,-0.7506,negative
12,496,0.4767,positive
8,109,-0.3612,negative
12,378,-0.4404,negative
8,108,-0.4588,negative
10,496,0.0,neutral
12,57,-0.7845,negative
10,126,0.2023,positive
12,352,0.0,neutral
10,88,0.5423,positive
11,96,-0.5106,negative
11,81,-0.296,negative
13,275,-0.3818,negative
12,586,-0.4215,negative
11,623,-0.4215,negative
10,109,-0.6597,negative
9,301,-0.2732,negative
10,159,-0.1027,negative
14,143,-0.5574,negative
9,65,-0.5106,negative
8,603,-0.743,negative
10,138,-0.5994,negative
10,106,0.0,neutral
10,357,-0.7717,negative
11,78,0.0,neutral
13,49,0.0,neutral
8,220,-0.5859,negative
12,468,0.0,neutral
14,64,0.3612,positive
14,438,0.5574,positive
9,360,-0.5267,negative
11,238,0.0,neutral
7,615,0.0,neutral
12,675,0.0,neutral
10,90,0.0,neutral
11,152,0.0258,neutral
9,356,0.0,neutral
10,337,-0.802,negative
11,361,0.0,neutral
10,284,0.0,neutral
9,459,-0.7579,negative
9,389,0.3182,positive
10,408,-0.7717,negative
9,79,0.0,neutral
7,183,0.0,neutral
8,347,-0.6486,negative
11,126,0.0,neutral
10,604,0.0,neutral
10,65,0.4215,positive
13,122,0.0,neutral
14,153,0.34,positive
11,449,0.128,positive
11,458,-0.1027,negative
9,738,0.128,positive
7,202,-0.6124,negative
9,659,0.0,neutral
4,872,0.0,neutral
10,598,-0.4549,negative
11,152,-0.1027,negative
12,471,0.5106,positive
10,247,0.4767,positive
11,306,0.0,neutral
13,121,0.0,neutral
9,486,-0.34,negative
7,392,-0.4019,negative
11,603,0.0,neutral
12,399,-0.0516,negative
9,1039,0.0,neutral
10,65,0.0,neutral
12,112,0.0,neutral
12,85,0.3612,positive
9,360,-0.6124,negative
8,89,0.0,neutral
10,129,0.0258,neutral
8,809,-0.5106,negative
15,136,0.0,neutral
11,328,-0.34,negative
14,132,-0.2924,negative
11,131,0.0,neutral
10,504,-0.7964,negative
12,151,0.0,neutral
10,177,0.0,neutral
8,152,0.0,neutral
8,176,0.0,neutral
13,78,0.0,neutral
9,210,0.0,neutral
10,405,0.0,neutral
11,115,0.0,neutral
10,459,0.5574,positive
10,153,0.0,neutral
15,134,-0.2924,negative
7,303,0.4019,positive
10,422,0.2732,positive
10,232,0.0,neutral
8,603,-0.743,negative
9,450,-0.6808,negative
11,125,-0.7906,negative
8,122,0.7184,positive
11,417,-0.5399,negative
9,397,-0.6249,negative
11,82,0.0,neutral
11,419,-0.296,negative
10,171,-0.6486,negative
8,38,0.5574,positive
12,282,0.4215,positive
12,335,0.0,neutral
10,408,-0.7717,negative
9,214,-0.1779,negative
6,190,-0.7003,negative
12,372,-0.6486,negative
9,103,0.3818,positive
12,346,-0.296,negative
11,567,0.0,neutral
11,331,-0.4019,negative
10,269,0.0,neutral
12,99,0.4019,positive
10,67,0.5413,positive
12,59,-0.5423,negative
14,59,0.0,neutral
10,342,-0.1531,negative
11,86,-0.7184,negative
7,94,-0.5719,negative
11,87,0.128,positive
10,76,0.0,neutral
12,635,-0.4404,negative
11,41,0.0,neutral
9,867,-0.2732,negative
11,413,0.1531,positive
7,456,-0.4939,negative
10,587,0.0,neutral
11,413,-0.128,negative
9,324,-0.0516,negative
10,415,0.34,positive
9,302,-0.34,negative
8,402,-0.4019,negative
12,264,0.0,neutral
8,206,0.4019,positive
10,75,-0.3612,negative
13,475,0.0516,positive
11,221,0.0,neutral
12,780,0.3612,positive
8,168,0.0,neutral
12,99,-0.3818,negative
10,220,-0.4939,negative
9,118,-0.4404,negative
8,325,0.0,neutral
13,79,-0.6249,negative
11,235,0.0,neutral
10,700,0.128,positive
11,746,0.0,neutral
13,304,-0.3612,negative
11,793,-0.1027,negative
11,447,-0.1779,negative
7,349,0.0,neutral
10,567,0.5574,positive
9,283,0.0,neutral
9,311,-0.25,negative
5,854,0.0,neutral
13,571,0.4588,positive
10,760,0.0,neutral
9,576,-0.2732,negative
8,431,0.0,neutral
13,134,-0.743,negative
12,114,0.2732,positive
9,134,-0.6369,negative
15,70,-0.5994,negative
8,161,-0.4767,negative
11,328,-0.7579,negative
11,256,0.0,neutral
10,207,-0.4201,negative
5,1235,-0.3818,negative
11,36,-0.25,negative
10,429,-0.8225,negative
11,269,0.0,neutral
9,124,0.0,neutral
9,397,-0.4019,negative
12,709,-0.1779,negative
9,327,-0.6369,negative
9,502,0.0,neutral
13,106,0.0,neutral
7,40,-0.2263,negative
7,174,0.0,neutral
10,883,0.6124,positive
8,518,0.0,neutral
16,123,-0.0516,negative
13,211,-0.2401,negative
9,344,-0.6597,negative
11,43,0.0,neutral
15,87,-0.9042,negative
9,118,-0.6808,negative
9,68,0.0772,positive
9,163,0.0,neutral
11,94,0.2732,positive
12,159,0.0,neutral
9,151,0.0,neutral
6,409,0.0516,positive
12,780,0.3612,positive
13,121,0.0,neutral
9,369,0.1779,positive
9,363,-0.7783,negative
11,140,-0.0258,neutral
9,123,0.0258,neutral
9,238,0.0,neutral
11,281,-0.8591,negative
9,534,0.0,neutral
10,114,0.6124,positive
7,67,0.0,neutral
9,338,0.4215,positive
9,97,-0.2263,negative
10,155,-0.296,negative
8,106,0.5574,positive
10,264,0.0,neutral
9,112,0.0,neutral
11,531,-0.4939,negative
10,307,-0.2023,negative
12,346,-0.296,negative
10,354,0.0,neutral
10,213,0.0,neutral
8,139,-0.7184,negative
10,410,0.0,neutral
8,32,-0.7269,negative
11,785,0.0,neutral
9,163,0.0,neutral
8,146,0.0,neutral
11,904,0.0516,positive
10,96,-0.5423,negative
9,381,-0.6486,negative
10,441,0.0,neutral
11,141,0.0,neutral
8,317,0.0,neutral
11,483,0.0,neutral
9,392,-0.3182,negative
10,480,-0.4588,negative
9,381,0.0,neutral
11,461,0.4019,positive
8,779,0.0,neutral
9,199,0.4019,positive
10,194,0.0,neutral
15,328,-0.5267,negative
10,714,0.128,positive
8,125,-0.6705,negative
12,649,-0.3182,negative
11,340,0.0,neutral
9,821,0.0,neutral
12,339,0.0,neutral
10,477,0.0,neutral
9,260,0.1779,positive
13,353,0.128,positive
7,52,-0.765,negative
8,368,0.0,neutral
5,957,0.0,neutral
9,256,-0.6369,negative
11,928,0.0,neutral
9,74,-0.7506,negative
11,172,0.0,neutral
10,384,-0.7506,negative
9,183,-0.4215,negative
8,267,-0.4404,negative
11,508,-0.5106,negative
11,408,0.0,neutral
8,713,0.0,neutral
8,1107,-0.7096,negative
9,256,-0.25,negative
11,420,0.0,neutral
8,535,0.0,neutral
7,410,-0.4404,negative
12,179,-0.6249,negative
7,482,0.0,neutral
9,669,0.0,neutral
10,328,-0.1531,negative
10,398,0.0,neutral
7,388,0.0,neutral
9,62,0.0,neutral
9,598,0.0,neutral
10,669,0.3612,positive
12,61,0.0,neutral
9,405,-0.0516,negative
13,340,-0.5574,negative
10,429,0.0,neutral
12,190,-0.9022,negative
10,403,0.1027,positive
9,380,0.7506,positive
8,278,-0.5106,negative
10,546,0.2732,positive
13,385,-0.5267,negative
11,71,-0.1027,negative
11,99,0.4939,positive
9,422,0.0,neutral
9,177,-0.765,negative
10,233,0.0,neutral
10,60,0.0,neutral
13,1148,0.6124,positive
6,375,-0.5574,negative
11,684,-0.8519,negative
11,335,-0.0258,neutral
11,1241,-0.3182,negative
10,652,0.0,neutral
8,235,-0.34,negative
8,557,-0.4588,negative
11,679,0.0,neutral
10,193,-0.9153,negative
9,312,-0.2732,negative
9,310,0.34,positive
9,86,-0.5994,negative
11,456,-0.5423,negative
11,298,0.4404,positive
9,470,0.0,neutral
9,474,0.0,neutral
12,666,-0.1531,negative
10,435,0.4245,positive
9,83,0.0,neutral
14,650,-0.4497,negative
11,298,-0.7845,negative
14,803,-0.296,negative
10,119,0.0,neutral
9,248,0.0,neutral
9,81,0.6486,positive
10,546,0.0,neutral
11,600,-0.296,negative
12,126,0.1779,positive
10,496,0.0,neutral
8,524,0.5574,positive
10,116,-0.6486,negative
12,103,0.0,neutral
10,266,0.0,neutral
8,104,-0.4019,negative
7,752,0.0,neutral
11,683,0.1531,positive
12,512,0.5994,positive
11,1099,-0.1779,negative
5,855,0.0,neutral
11,104,-0.6369,negative
12,996,0.0,neutral
9,29,0.0,neutral
6,520,-0.4404,negative
9,145,-0.7906,negative
8,369,-0.8225,negative
11,365,-0.5106,negative
11,268,-0.5574,negative
11,93,-0.2263,negative
10,478,0.0,neutral
9,72,-0.2732,negative
7,186,0.6808,positive
10,510,0.0,neutral
8,80,-0.2023,negative
6,378,0.0,neutral
9,405,-0.8658,negative
10,481,-0.2263,negative
14,562,0.5106,positive
10,880,-0.3182,negative
10,435,0.0,neutral
12,1428,0.4939,positive
10,820,-0.5267,negative
10,356,0.0,neutral
7,362,-0.6908,negative
10,355,0.5106,positive
12,350,0.6652,positive
9,44,0.0,neutral
9,71,0.0,neutral
10,496,0.0,neutral
11,128,-0.5574,negative
9,499,0.0,neutral
11,276,-0.25,negative
10,381,-0.7717,negative
12,787,-0.4404,negative
9,306,-0.0516,negative
12,372,0.0,neutral
9,758,0.0,neutral
9,406,0.5574,positive
10,294,0.0,neutral
9,433,0.0,neutral
12,123,0.2732,positive
8,576,0.0,neutral
12,245,-0.8807,negative
10,117,-0.5719,negative
8,734,-0.6486,negative
10,155,-0.7096,negative
10,242,-0.8271,negative
8,468,0.3182,positive
12,520,0.0,neutral
9,417,-0.2263,negative
12,937,0.3818,positive
10,219,-0.4767,negative
10,149,0.0,neutral
12,386,-0.5719,negative
8,381,-0.2263,negative
9,226,0.5859,positive
12,604,-0.5719,negative
11,700,-0.296,negative
9,398,-0.296,negative
7,243,-0.8555,negative
9,194,0.4019,positive
10,290,-0.6705,negative
10,111,0.5106,positive
11,309,-0.296,negative
11,82,0.0,neutral
13,92,-0.5574,negative
9,927,-0.4404,negative
12,547,0.0,neutral
12,430,0.128,positive
9,282,0.0,neutral
10,72,-0.4019,negative
10,411,-0.296,negative
8,485,-0.1531,negative
8,595,0.0,neutral
10,479,0.2023,positive
10,620,0.3612,positive
10,90,-0.4215,negative
9,629,0.0516,positive
12,453,-0.3818,negative
8,560,-0.7184,negative
8,291,-0.4767,negative
13,296,-0.7964,negative
13,514,-0.0951,negative
12,75,0.0,neutral
10,591,-0.2732,negative
10,437,-0.8903,negative
10,414,0.7184,positive
10,669,0.4576,positive
10,285,-0.836,negative
11,552,-0.5574,negative
10,390,-0.5106,negative
11,369,-0.5106,negative
12,1033,-0.128,negative
8,157,-0.8176,negative
9,410,-0.3612,negative
8,273,0.0,neutral
7,178,0.0,neutral
9,262,0.0,neutral
11,470,0.2023,positive
13,70,0.0,neutral
13,402,-0.0516,negative
8,88,-0.4019,negative
14,124,0.128,positive
10,247,0.0,neutral
11,652,0.0,neutral
12,117,-0.4767,negative
10,439,0.807,positive
9,159,0.4168,positive
11,192,-0.4201,negative
5,176,0.0,neutral
10,950,-0.2023,negative
11,80,0.0,neutral
10,91,-0.1531,negative
11,988,-0.4019,negative
13,1053,-0.8313,negative
14,72,0.4019,positive
12,87,0.0,neutral
9,1098,-0.296,negative
11,315,-0.1406,negative
10,219,0.0,neutral
7,154,-0.7506,negative
13,83,-0.296,negative
11,75,-0.2732,negative
10,81,0.0,neutral
9,1306,0.128,positive
10,409,-0.4019,negative
12,538,0.0,neutral
14,91,0.3875,positive
9,557,-0.7096,negative
10,1044,0.0772,positive
14,105,0.3818,positive
14,431,-0.6249,negative
8,625,-0.5719,negative
8,70,0.0258,neutral
13,212,-0.5574,negative
10,530,-0.7506,negative
7,1954,0.0,neutral
6,370,0.5994,positive
9,97,-0.25,negative
12,186,-0.7906,negative
12,97,0.4019,positive
10,108,0.0,neutral
12,205,0.6597,positive
11,240,0.0,neutral
10,437,0.0,neutral
7,138,-0.6908,negative
10,669,0.4576,positive
10,81,0.0,neutral
8,291,-0.4588,negative
11,283,-0.5267,negative
9,535,0.0,neutral
12,584,-0.4588,negative
10,395,-0.7717,negative
11,509,-0.4588,negative
10,281,-0.743,negative
10,712,0.0,neutral
10,305,0.3818,positive
10,417,0.0,neutral
12,72,0.0,neutral
7,774,-0.6249,negative
10,344,-0.7964,negative
13,495,-0.6908,negative
7,118,-0.4939,negative
11,93,-0.2732,negative
10,76,0.0,neutral
9,362,0.0516,positive
9,608,0.0772,positive
13,80,0.0,neutral
8,64,0.0,neutral
9,351,0.0,neutral
8,347,0.0,neutral
11,88,-0.296,negative
9,335,-0.3182,negative
10,407,-0.1027,negative
9,367,-0.4939,negative
12,423,0.128,positive
10,409,-0.296,negative
9,505,0.0516,positive
9,72,0.0,neutral
11,412,0.1531,positive
11,572,-0.5574,negative
9,65,-0.296,negative
12,938,-0.5994,negative
10,471,-0.6908,negative
10,379,0.7269,positive
10,260,-0.6249,negative
9,83,0.5106,positive
10,88,0.4019,positive
9,511,-0.4588,negative
9,379,-0.34,negative
10,314,-0.6486,negative
9,156,-0.8402,negative
10,572,-0.296,negative
11,578,0.0,neutral
13,274,-0.4215,negative
11,454,-0.1531,negative
10,472,-0.7579,negative
8,140,0.0,neutral
12,219,-0.6486,negative
9,363,-0.4215,negative
9,72,0.4215,positive
10,58,0.0,neutral
9,704,-0.4019,negative
9,543,-0.743,negative
11,567,-0.2023,negative
12,263,0.3716,positive
12,40,0.0,neutral
9,86,-0.34,negative
12,414,0.34,positive
8,152,-0.3818,negative
13,147,0.0,neutral
12,103,-0.4767,negative
9,545,0.1027,positive
12,298,-0.6908,negative
10,1099,0.0,neutral
7,254,0.4019,positive
9,91,-0.7506,negative
11,77,-0.7184,negative
9,103,-0.1027,negative
11,580,-0.3182,negative
11,943,-0.6369,negative
12,223,-0.5106,negative
14,332,0.0,neutral
8,789,0.4215,positive
9,468,0.0,neutral
13,73,0.5423,positive
12,85,0.0,neutral
10,342,0.0,neutral
10,671,0.7096,positive
13,79,0.25,positive
10,213,0.0,neutral
9,288,-0.6249,negative
9,440,0.3612,positive
11,66,-0.8126,negative
12,228,0.0,neutral
11,257,0.3612,positive
9,81,0.2023,positive
7,434,0.3252,positive
10,127,0.4215,positive
12,125,-0.7688,negative
13,142,0.5859,positive
12,425,0.4019,positive
10,442,0.0,neutral
13,64,-0.1531,negative
9,280,-0.7579,negative
9,85,0.0,neutral
11,600,0.0,neutral
12,335,0.1655,positive
9,885,-0.2023,negative
6,287,0.0772,positive
9,66,-0.296,negative
9,89,0.0,neutral
10,118,0.0,neutral
8,80,0.0,neutral
8,616,0.0,neutral
14,375,0.4574,positive
8,540,-0.3612,negative
9,333,0.0,neutral
12,170,-0.8689,negative
9,429,-0.802,negative
9,48,-0.3818,negative
9,175,0.0,neutral
10,39,0.0,neutral
14,208,-0.34,negative
8,712,0.0,neutral
9,50,-0.4939,negative
9,50,-0.4939,negative
11,820,-0.2263,negative
8,303,-0.2732,negative
13,70,0.5106,positive
11,409,-0.1027,negative
9,410,0.2732,positive
9,56,0.0,neutral
11,324,0.0772,positive
7,369,0.0,neutral
10,75,0.4767,positive
12,41,0.0,neutral
12,535,-0.5267,negative
12,201,-0.6249,negative
12,70,0.7096,positive
11,283,-0.0258,neutral
12,139,0.6369,positive
9,90,-0.34,negative
6,206,0.0,neutral
11,88,-0.5106,negative
9,60,-0.5106,negative
10,407,-0.6124,negative
12,273,0.0,neutral
14,113,-0.6124,negative
8,258,0.0,neutral
12,72,0.34,positive
12,457,-0.2095,negative
9,116,0.0,neutral
11,89,-0.34,negative
10,94,-0.7351,negative
12,385,-0.7579,negative
10,410,0.0516,positive
11,51,0.0,neutral
14,137,0.0258,neutral
11,113,0.0,neutral
10,402,-0.4588,negative
9,868,0.3818,positive
8,622,0.3182,positive
12,260,0.1779,positive
12,98,0.0,neutral
12,627,0.0,neutral
8,43,0.0,neutral
7,64,0.0,neutral
11,294,0.0,neutral
10,941,-0.4767,negative
12,427,0.5423,positive
10,106,0.3182,positive
7,658,-0.6908,negative
14,376,0.5859,positive
11,464,-0.6705,negative
10,230,-0.0516,negative
11,576,0.0,neutral
9,560,-0.3818,negative
9,225,-0.6369,negative
8,691,0.128,positive
14,115,0.0,neutral
11,312,-0.6369,negative
9,567,0.2263,positive
11,348,0.0,neutral
13,291,-0.4588,negative
10,374,-0.743,negative
8,130,-0.7717,negative
10,544,0.0,neutral
10,418,-0.4939,negative
11,864,0.872,positive
9,391,0.0,neutral
8,355,-0.2263,negative
10,504,0.3374,positive
13,312,0.0,neutral
12,566,0.0,neutral
9,276,0.296,positive
11,822,0.34,positive
7,397,-0.34,negative
11,76,0.0,neutral
11,274,0.0,neutral
11,176,-0.802,negative
8,422,-0.7845,negative
12,96,0.0,neutral
12,296,-0.3612,negative
10,77,-0.5423,negative
9,150,-0.296,negative
12,526,0.0,neutral
9,432,0.6597,positive
13,80,0.0,neutral
10,420,-0.296,negative
8,96,-0.4939,negative
10,220,0.6486,positive
9,237,-0.4767,negative
10,823,0.0,neutral
12,257,0.5106,positive
11,78,0.5423,positive
10,58,0.0,neutral
8,73,-0.4391,negative
11,97,-0.296,negative
10,624,0.1027,positive
9,34,0.4019,positive
12,323,0.4215,positive
11,66,0.0,neutral
11,117,0.0,neutral
11,857,0.1027,positive
7,468,-0.5423,negative
11,272,0.2732,positive
11,218,0.0,neutral
11,329,-0.7717,negative
9,285,0.3818,positive
9,283,-0.6369,negative
14,90,0.0,neutral
13,395,-0.5141,negative
10,70,-0.34,negative
14,130,0.0,neutral
9,390,0.0516,positive
12,1186,0.0,neutral
15,696,0.3612,positive
11,280,0.0,neutral
8,195,-0.4404,negative
12,92,-0.34,negative
12,695,0.4939,positive
7,92,0.3612,positive
12,438,0.0,neutral
9,321,0.0,neutral
13,105,-0.25,negative
9,389,0.3818,positive
7,146,-0.8225,negative
10,67,-0.4767,negative
10,1045,0.8024,positive
9,439,0.0,neutral
11,495,-0.5267,negative
9,137,0.0,neutral
12,484,0.0,neutral
11,375,-0.1779,negative
9,494,0.0,neutral
9,37,0.5719,positive
7,366,0.0,neutral
11,383,0.3818,positive
8,61,0.0,neutral
12,315,-0.7906,negative
10,303,-0.128,negative
10,807,0.0,neutral
9,406,-0.296,negative
8,357,-0.7096,negative
12,316,-0.5859,negative
11,107,0.0,neutral
9,335,-0.34,negative
9,489,-0.1027,negative
8,81,-0.34,negative
12,246,0.0,neutral
13,225,-0.3182,negative
14,420,0.4404,positive
11,296,0.3612,positive
9,505,0.2057,positive
9,129,-0.6705,negative
11,96,0.7096,positive
8,376,0.4588,positive
11,218,0.0516,positive
11,235,0.2263,positive
10,869,-0.6249,negative
10,64,-0.2023,negative
11,2422,0.4019,positive
11,73,-0.8074,negative
8,80,-0.296,negative
10,644,0.5106,positive
8,286,-0.2006,negative
12,392,0.0,neutral
9,468,-0.5574,negative
12,403,0.5267,positive
11,777,0.296,positive
10,114,-0.8519,negative
13,428,0.1027,positive
10,428,0.0,neutral
7,388,0.2023,positive
12,657,-0.2732,negative
10,160,0.296,positive
13,290,0.4019,positive
10,235,-0.4215,negative
10,1109,0.2023,positive
13,702,-0.0516,negative
10,464,-0.1027,negative
7,240,0.128,positive
9,113,-0.2732,negative
7,233,0.4019,positive
10,589,-0.34,negative
10,408,-0.4588,negative
12,337,0.0772,positive
11,98,0.0,neutral
12,364,-0.296,negative
9,326,0.0,neutral
12,565,0.0,neutral
11,366,0.0,neutral
